,Dakar,Diourbel,Thies,LS,FKK,ZS,MTKK
2926,260.5629904292273,260.95370268637663,260.7260976653766,261.1101250623766,260.92547267950926,260.95834231350915,260.1168851366221
2927,260.5629904292273,260.9537026863766,260.7260976653766,261.1101250623766,260.92547267950926,260.95834231350915,260.11686302299
2928,260.5629904292273,260.95368834440535,260.7260833234054,261.1101107204054,260.92547267950926,260.95834231350915,260.11686302299
2929,260.5629904292273,260.95368834440535,260.72608332340536,261.1101107204054,260.92547267950926,260.95834231350915,260.1168072213152
2930,260.5629904292273,260.95368834440535,260.72608332340536,261.1101107204054,260.92547267950926,260.95834231350915,260.1168072213152
2931,260.5629904292273,260.9536883444053,260.72608332340536,261.1101107204053,260.92547267950926,260.95834231350915,260.1168072213151
2932,260.5629904292273,260.9536883444053,260.72608332340536,261.1101107204053,260.92547267950926,260.95834231350915,260.1167514196403
2933,260.5629904292273,260.9536883444053,260.72608332340536,261.1101107204053,260.92547267950926,260.95834231350915,260.11670489972164
2934,260.5629904292273,260.953596642692,260.72599162169206,261.110019018692,260.92547267950926,260.95834231350915,260.11670489972164
2935,260.5629904292273,260.95359664269193,260.72599162169206,261.110019018692,260.92547267950926,260.95834231350915,260.11670489972164
2936,260.5629904292273,260.9535431957471,260.72593817474717,261.1099655717471,260.92547267950926,260.95834231350915,260.11670489972164
2937,260.5629904292273,260.9535192829499,260.7259142619499,261.10994165894994,260.92547267950926,260.95834231350915,260.1167048997216
2938,260.5629904292273,260.95351928294986,260.7259142619499,261.1099416589499,260.92547267950926,260.95834231350915,260.1167048997215
2939,260.5629904292273,260.95350494097863,260.7258999199787,261.10992731697866,260.92547267950926,260.95834231350915,260.11664909804676
2940,260.5629904292273,260.95350494097863,260.7258999199787,261.10992731697866,260.92547267950926,260.95834231350915,260.11664909804676
2941,260.5629904292273,260.95350494097863,260.7258999199787,261.10992731697866,260.92547267950926,260.95834231350915,260.1166162308861
2942,260.5629904292272,260.95350494097863,260.7258999199787,261.10992731697866,260.92547267950926,260.95834231350915,260.1166081768185
2943,260.562898727514,260.95342758123655,260.7258225602366,261.1098499572366,260.92547267950926,260.95834231350915,260.11659329637195
2944,260.562898727514,260.95342758123655,260.72582256023657,261.1098499572366,260.92547267950926,260.95834231350915,260.11659329637195
2945,260.562898727514,260.9534275812365,260.72582256023657,261.1098499572365,260.92547267950926,260.95834231350915,260.11659329637195
2946,260.562898727514,260.9534275812365,260.72582256023657,261.1098499572365,260.92547267950926,260.95834231350915,260.11659329637195
2947,260.562898727514,260.95341323926533,260.7258082182654,261.10983561526535,260.92547267950926,260.95834231350915,260.1165573963334
2948,260.562898727514,260.9534132392653,260.7258082182654,261.10983561526535,260.92547267950926,260.95834231350915,260.11654865503203
2949,260.562898727514,260.9533215375519,260.72571651655204,261.109743913552,260.92547267950926,260.95834231350915,260.11649097477846
2950,260.562898727514,260.95324417780984,260.7256391568099,261.1096665538099,260.92547267950926,260.95834231350915,260.1164909747784
2951,260.562898727514,260.95324417780984,260.7256391568099,261.10966655380986,260.92547267950926,260.95834231350915,260.1164909747784
2952,260.562898727514,260.952924209182,260.72531918818214,261.10934658518215,260.92547267950926,260.95834231350915,260.11649097477834
2953,260.562898727514,260.95230035641026,260.7246953354102,261.10872273241023,260.92547267950926,260.95834231350915,260.1164816930223
2954,260.562898727514,260.948470056976,260.72086503597615,261.1048924329761,260.92547267950926,260.95834231350915,260.1164351731036
2955,260.562898727514,260.94825274964484,260.7206477286448,261.10467512564475,260.92547267950926,260.95834231350915,260.1164351731036
2956,260.562898727514,260.94758893988114,260.7199839188812,261.1040113158812,260.92547267950926,260.95834231350915,260.1164351731036
2957,260.5628987275139,260.9474613381293,260.7198563171293,261.1038837141293,260.92547267950926,260.95834231350915,260.1164351731036
2958,260.5628987275139,260.9470467100147,260.71944168901473,261.1034690860147,260.92547267950926,260.95834231350915,260.1164351731035
2959,260.5628987275139,260.9470028295626,260.7193978085626,261.1034252055626,260.92547267950926,260.95834231350915,260.1163942518753
2960,260.5628987275139,260.9468992066264,260.7192941856265,261.1033215826265,260.92547267950926,260.95834231350915,260.1163793714287
2961,260.5628987275139,260.9464406980598,260.7188356770598,261.1028630740598,260.92547267950926,260.95834231350915,260.1163793714287
2962,260.5628987275139,260.9463123770548,260.7187073560548,261.1027347530548,260.92547267950926,260.95834231350915,260.11632356975394
2963,260.5628987275139,260.94587318803497,260.71826816703503,261.102295564035,260.92547267950926,260.95834231350915,260.1163235697539
2964,260.5628987275139,260.9458173863602,260.71821236536016,261.10223976236017,260.92547267950926,260.95834231350915,260.1162770498352
2965,260.5628987275139,260.9456951631303,260.71809014213034,261.1021175391303,260.92547267950926,260.95834231350915,260.11627704983516
2966,260.5628987275139,260.94562345327415,260.7180184322742,261.1020458292742,260.92547267950926,260.95834231350915,260.11626776807907
2967,260.5628987275139,260.94548123818714,260.71787621718715,261.1019036141871,260.92547267950926,260.95834231350915,260.1162582589383
2968,260.5628987275139,260.94547585966507,260.7178708386651,261.1018982356651,260.92547267950926,260.95834231350915,260.1162465283187
2969,260.5628987275139,260.9453402774997,260.7177352564997,261.1017626534997,260.92547267950926,260.95834231350915,260.1162212481604
2970,260.5628987275139,260.9453283562769,260.71772333527696,261.1017507322769,260.92547267950926,260.95834231350915,260.1162119664043
2971,260.5628987275139,260.94529967233444,260.7176946513345,261.1017220483346,260.92547267950926,260.95834231350915,260.11618032693207
2972,260.5628987275139,260.94528533036333,260.7176803093633,261.10170770636324,260.92547267950926,260.95834231350915,260.116166557225
2973,260.5628987275139,260.9451449528503,260.7175399318503,261.1015673288503,260.92547267950926,260.95834231350915,260.1161654464855
2974,260.5628987275139,260.9451449528502,260.7175399318503,261.10156732885025,260.92547267950926,260.95834231350915,260.1161654464855
2975,260.5628987275139,260.9450532511369,260.71744823013694,261.101475627137,260.92547267950926,260.95834231350915,260.1161654464855
2976,260.5628987275139,260.9450420320661,260.7174370110661,261.1014644080661,260.92547267950926,260.95834231350915,260.1161654464855
2977,260.5628987275139,260.94496154942357,260.71735652842364,261.10138392542365,260.92547267950926,260.95834231350915,260.11616544648547
2978,260.5628070258006,260.94496154942357,260.71735652842364,261.10138392542365,260.92547267950926,260.95834231350915,260.1161295464469
2979,260.5628070258006,260.94496154942357,260.7173565284236,261.1013839254236,260.92547267950926,260.95834231350915,260.1161216937372
2980,260.5628070258006,260.9449615494235,260.7173565284236,261.1013839254236,260.92547267950926,260.95834231350915,260.11610964481076
2981,260.5628070258006,260.94494720745234,260.71734218645236,261.10136958345237,260.92547267950926,260.95834231350915,260.1161096448107
2982,260.5628070258006,260.94479248796813,260.71718746696814,261.10121486396815,260.92547267950926,260.95834231350915,260.1161096448107
2983,260.5628070258006,260.9447474873166,260.71714246631655,261.10116986331656,260.92547267950926,260.95834231350915,260.116063124892
2984,260.5628070258006,260.94468644428355,260.71708142328356,261.1011088202836,260.92547267950926,260.95834231350915,260.116063124892
2985,260.5628070258006,260.94468644428355,260.71708142328356,261.1011088202835,260.92547267950926,260.95834231350915,260.11600732321716
2986,260.5628070258006,260.9446721023123,260.7170670813123,261.10109447831235,260.92547267950926,260.95834231350915,260.11600732321716
2987,260.5628070258006,260.9446210057642,260.7170159847642,261.1010433817642,260.92547267950926,260.95834231350915,260.1160073232171
2988,260.5628070258006,260.9446090845414,260.7170040635414,261.1010314605415,260.92547267950926,260.95834231350915,260.11599804146107
2989,260.5628070258006,260.94455092398766,260.71694590298756,261.1009732999875,260.92547267950926,260.95834231350915,260.1159714231786
2990,260.5628070258006,260.94455092398766,260.71694590298756,261.1009732999875,260.92547267950926,260.95834231350915,260.1159714231786
2991,260.5628070258006,260.9445030408569,260.7168980198569,261.1009254168569,260.92547267950926,260.95834231350915,260.1159714231786
2992,260.5628070258006,260.9445030408569,260.7168980198569,261.10092541685685,260.92547267950926,260.95834231350915,260.1159714231786
2993,260.5628070258006,260.94450304085683,260.71689801985684,261.10092541685685,260.92547267950926,260.95834231350915,260.11595152154234
2994,260.5628070258006,260.94450304085683,260.71689801985684,261.10092541685685,260.92547267950926,260.95834231350915,260.11595152154234
2995,260.5628070258006,260.9444113391436,260.71680631814354,261.10083371514355,260.92547267950926,260.95834231350915,260.11595152154234
2996,260.5628070258006,260.9444113391436,260.71680631814354,261.10083371514355,260.92547267950926,260.95834231350915,260.1158732978018
2997,260.5628070258006,260.9444113391436,260.71680631814354,261.1008337151435,260.92547267950926,260.95834231350915,260.1157933982739
2998,260.5628070258006,260.9444113391436,260.71680631814354,261.1008337151435,260.92547267950926,260.95834231350915,260.11573759659916
2999,260.5628070258006,260.9444113391435,260.71680631814354,261.1008337151435,260.92547267950926,260.95834231350915,260.1157367326007
3000,260.5628070258006,260.94441133914347,260.7168063181435,261.1008337151435,260.92547267950926,260.95834231350915,260.1157062110842
3001,260.5628070258006,260.94435553746877,260.7167505164687,261.1007779134687,260.92547267950926,260.95834231350915,260.11570423634635
3002,260.5628070258006,260.94431963743017,260.7167146164302,261.1007420134302,260.92547267950926,260.95834231350915,260.1157042363463
3003,260.5628070258006,260.94431963743017,260.7167146164302,261.10074201343014,260.92547267950926,260.95834231350915,260.1157042363463
3004,260.5628070258006,260.94431963743017,260.7167146164302,261.10074201343014,260.92547267950926,260.95834231350915,260.1157016965606
3005,260.56280702580057,260.94430529545906,260.7167002744589,261.1007276714589,260.92547267950926,260.95834231350915,260.11565937285854
3006,260.56280702580057,260.94424227768815,260.71663725668805,261.10066465368806,260.92547267950926,260.95834231350915,260.11565937285854
3007,260.56271532408726,260.9442422776881,260.71663725668805,261.10066465368806,260.92547267950926,260.95834231350915,260.11565937285854
3008,260.56271532408726,260.9442279357169,260.7166229147168,261.10065031171683,260.92547267950926,260.95834231350915,260.1156288513421
3009,260.56271532408726,260.9442279357169,260.7166229147168,261.1006503117168,260.92547267950926,260.95834231350915,260.1156174307465
3010,260.56271532408726,260.94422793571687,260.7166229147168,261.1006503117168,260.92547267950926,260.95834231350915,260.11561450937086
3011,260.56271532408726,260.94422793571687,260.7166229147168,261.1006503117168,260.92547267950926,260.95834231350915,260.11558201311647
3012,260.56271532408726,260.94422793571687,260.7166229147168,261.1006503117168,260.92547267950926,260.95834231350915,260.1155676711452
3013,260.56271532408726,260.94422793571687,260.7166229147168,261.1006503117168,260.92547267950926,260.95834231350915,260.11550465337433
3014,260.56271532408726,260.94422793571687,260.7166229147168,261.1006503117168,260.92547267950926,260.95834231350915,260.11549031140316
3015,260.56262362237396,260.94422793571687,260.7166229147168,261.1006503117168,260.92547267950926,260.95834231350915,260.11549031140316
3016,260.5626236223739,260.94422793571687,260.7166229147168,261.1006503117168,260.92547267950926,260.95834231350915,260.11549031140316
3017,260.5625319206606,260.94422197510545,260.71661695410546,261.1006443511055,260.92547267950926,260.95834231350915,260.1154678699811
3018,260.5625319206606,260.94421359374564,260.7166085727456,261.1006359697456,260.92547267950926,260.95834231350915,260.11544544791536
3019,260.5625319206606,260.9441841171342,260.71657909613424,261.1006064931342,260.92547267950926,260.95834231350915,260.1154319699426
3020,260.5625319206606,260.9441505759748,260.7165455549747,261.1005729519747,260.92547267950926,260.95834231350915,260.1154319699426
3021,260.56244021894724,260.94413623400357,260.7165312130035,261.1005586100035,260.92547267950926,260.95834231350915,260.1153661134354
3022,260.56244021894724,260.94413623400357,260.7165312130035,261.1005586100035,260.92547267950926,260.95834231350915,260.11532124994767
3023,260.56244021894724,260.94413623400345,260.71653121300346,261.1005586100035,260.92547267950926,260.95834231350915,260.11532124994767
3024,260.5603103134981,260.94405887426143,260.7164538532614,261.10048125026134,260.92547267950926,260.95834231350915,260.11532124994767
